"DEAL","TAG","POSITION_SC_DATE_ADJUSTED","FUND_NAME","STRATEGY","SUB_STRATEGY","BOOK_NAME","POSITION_DESC","TICKER","SEDOL","RIC","BB_YELLOW_KEY","ISIN","NOTIONAL_QUANTITY","POSITION_AGE","MARKET_PRICE","AVERAGE_COST","DAILY_PNL","MTD_PNL","YTD_PNL","PNL","DELTA_ADJ_LMV","DELTA_ADJ_SMV","DELTA_ADJ_NMV","BETA_ADJ_NET","GAMMA","VEGA","THETA","CUSTODIAN_ACCT_NUMBER","CUSTODIAN_ACCT_DIS_NAME","ACCRUAL_FEES","ACCRUED_DIVIDENDS","ACCRUED_DIVIDENDS_FEES","ACCRUED_INTEREST","ACCRUED_INTEREST_PBD","ACCRUED_INTEREST_PROCEEDS","ACCRUED_RECEIVABLE","DIRTY_LMV","DIRTY_SMV","DV01_SECONDARY_CCY","DAILY_ACCRUED_INTEREST","DAILY_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","DAILY_ACCRUED_PAID_INTEREST","DAILY_FINANCING","DAILY_PNL_GL_NAV","DAILY_PNL_GL_NAV_FOR_BOOK","DAILY_PNL_HIERARCHICAL_NAV","DAILY_PNL_LE_NAV","DAILY_PNL_SOM_NAV","DAILY_FINANCING_ACCRUED_INTEREST","DAILY_FINANCING_INTEREST","DAILY_FEES","DAILY_REALIZED_PNL","DAILY_REALIZED_TRADING_PNL","DAILY_REBATE","DAILY_REALIZED_ACCRUED_INTEREST","DAILY_PRINCIPAL_AMOUNT","DAILY_PAID_INTEREST","DAILY_PAID_DIVIDENDS_WITHHOLDING_TAX","GL_GAV","GL_GAV_START_OF_DAY","GL_GAV_START_OF_MONTH","GL_GAV_START_OF_QUARTER","GL_GAV_START_OF_SEMI_ANNUAL","GL_GAV_START_OF_WEEK","GL_GAV_START_OF_YEAR","MTD_FINANCING","MTD_DIVIDENDS","DAILY_COMMISSIONS","DAILY_IMPLIED_FEES","DAILY_ST_TRADING_REALIZED","DAILY_PNL_CHANGE","DAILY_OTHER_FIN_INT","DAILY_OTHER_FINANCING","DAILY_NET_INTEREST","DAILY_TRADING_PNL","DAILY_TRADING_ACCRUED_INTEREST","DAILY_TAXES","DAILY_TRADING_PNL_COST_FX","DAILY_TRADING_SETTLEMENT_INTEREST","DAILY_UNDERLYING_CONTRIBUTION","DAILY_UNDERLYING_FX_REALIZED_CONTRIBUTION","DAILY_UNSETTLED_FINANCING_INTEREST","DAILY_UNREALIZED_FEES_AND_COMMISSIONS","DAILY_DIVIDENDS","DAILY_FX_CONTRIBUTION","DAILY_FX_CONTRIBUTION_AT_COST_FX","DAILY_FX_REALIZED_CONTRIBUTION","DAILY_FX_SETTLED_CASH","DAILY_FIN_REST_REALIZED_TRADING_PNL","DAILY_IMPLIED_COMMISSIONS","FINANCING_INTEREST","MTD_ACCRUED_COST_OF_CARRY","MTD_ACCRUED_DELAYED_COMPENSATION","MTD_ACCRUED_DIVIDEND","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_FX_UNREALIZED","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX_NET_OF_FX","MTD_ACCRUED_DIVIDENDS","MTD_ACCRUED_INTEREST","MTD_CARRY_CASH_FLOWS","MTD_COMMISSIONS","MTD_DIVIDEND_FX_UNREALIZED","MTD_DIVIDEND_FEE_FX_REALIZED","MTD_DIVIDEND_FEE_FX_UNREALIZED","MTD_DIVIDEND_WITHHOLDING_TAX","MTD_FX_CONTRIBUTION_AT_COST_FX","MTD_FX_CONTRIBUTION","MTD_FX_REALIZED_CONTRIBUTION","MTD_FX_SETTLED_CASH","MTD_FEES","MTD_FIN_CFD_ONLY","MTD_FIN_NON_NULL","MTD_FIN_ACCRUED_INTEREST","MTD_FIN_RESET_NET_PAYMENT","MTD_FINANCING_INTEREST","MTD_FINANCING_RESET_REALIZED_TRADING_PNL","MTD_FINANCING_AND_INTEREST","MTD_GROSS_TRADING","MTD_GROSS_TRADING_AND_FX_CONTRIBUTION","MTD_IMPLIED_COMMISSIONS","MTD_IMPLIED_FEES","MTD_LT_TRADING_REALIZED","MTD_OTHER_FINANCING","MTD_NET_INTEREST","MTD_OTHER_FIN_ACCRUED_INTEREST","MTD_OTHER_FIN_INTEREST","MTD_OTHER_PNL","MTD_PNL_CHANGE","MTD_PNL_LESS_FX_CONTRIBUTION","MTD_PAID_COST_OF_CARRY","MTD_PAID_DELAYED_COMPENSATION","MTD_PAID_DIVIDEND_FX_REALIZED","MTD_REALIZED_TAXES","MTD_REALIZED_TRADING_PNL","MTD_REALIZED_TRADING_PL","MTD_PRINCIPAL_AMOUNT","MTD_PAID_DIVIDENDS_FEES","MTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_UNSETTLED_FIN_INTEREST","YTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_TRADING_PNL_AT_COST_FX","YTD_TRADING_PNL","YTD_TOTAL_INTEREST","YTD_TRS_FX_UNREALIZED_ADJUSTMENT","YTD_SETTLEMENT_ACCRUED_INTEREST","YTD_ST_TRADING_REALIZED","YTD_REBATE","YTD_REALIZED_TRADING_PNL","YTD_REALIZED_TAXES","YTD_REALIZED_PNL","YTD_REALIZED_FEES","YTD_REALIZED_COMMISSIONS","YTD_REALIZED_ACCRUED_INTEREST","YTD_PRINCIPAL_AMOUNT","YTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_PAID_DIVIDENDS_FEES","YTD_PAID_DIVIDENDS","YTD_PAID_DELAYED_COMPENSATION","YTD_PAID_COST_OF_CARRY","YTD_PAID_LESS_FX_CONTRIBUTION","YTD_PNL_CHANGE","YTD_OTHER_PAID_DIVIDENDS","YTD_OTHER_INTEREST","YTD_OTHER_FINANCING_INTEREST","YTD_OTHER_FINANCING_ACCRUED_INTEREST","YTD_OTHER_FINANCING","YTD_OTHER_EXPENSES","YTD_OTHER_ACCRUED_INTEREST","YTD_OTHER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","YTD_OTHER_ACCRUED_DIVIDENDS","YTD_NET_INTEREST","YTD_LT_TRADING_REALIZED","YTD_IMPLIED_FEES","YTD_IMPLIED_COMMISSION","YTD_GROSS_TRADING_UNREALIZED","PNL_GL_NAV","PNL_GL_PNL","PNL_GL_PNL_GL_NAV","PNL_ADJUSTMENT_FX_REALIZED_CONTRIBUTION","PNL_ADJUSTMENT_FX_UNREALIZED_CONTRIBUTION","PNL_EIGHT_WEEK_AGO","PNL_FOUR_WEEK_AGO","PNL_PBD","PNL_REALIZED_ADJUSTMENT","PNL_SOM","PNL_SOQ","PNL_SOSA","PNL_SOW","PNL_SOY","PNL_SIX_WEEK_AGO","PNL_TWELVE_WEEK_AGO","PNL_TWO_WEEK_AGO","PNL_UNREALIZED_ADJUSTMENT","PNL_WEEK_AGO","PTD_PNL","MTD_DIVIDEND_FEE","MTD_GROSS_TRADING_REALIZED","MTD_PAID_DIVIDENDS_FEE_FX_REALIZED","MTD_PAID_DIVIDENDS_FEE_NET_OF_FX","MTD_PAID_DIVIDENDS_WITHHOLDING_FX_REALIZED","MTD_PAID_DIVIDENDS_WITHHOLDING_NET_OF_FX","MTD_PAID_DIVIDENDS","MTD_REALIZED_COMMISSIONS","MTD_REALIZED_FEES","MTD_REALIZED_PNL","MTD_REBATE","MTD_ST_TRADING_REALIZED","MTD_SETTLEMENT_ACCRUED_INTEREST","MTD_TAXES","MTD_TOTAL_REALIZED_TRADING_FX","MTD_TOTAL_UNREALIZED_TRADING_FX","MTD_TRADING_PNL","MTD_TRADING_PNL_AT_COST_FX","MTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_FINANCING","YTD_FINANCING_ACCRUED_INTEREST","YTD_FINANCING_INTEREST","YTD_FINANCING_RESET_REALIZED_TRADING_PNL","YTD_GROSS_TRADING","YTD_GROSS_TRADING_REALIZED","YTD_TAXES"
"ECM","Tactical Trades","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","SPY US 03/22/24 P504","","","SPYO222450400.U","SPY US 03/22/24 P504 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Overnight Follow-On","NAMS_Overnight FO","Settled Cash - USD","","","","","","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Follow-On","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Marketed Follow-On","NEE_Marketed FO_Convert","NEXTERA ENERGY ORD","NEE","2328915","NEE","NEE US Equity","US65339F1012","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","AKERO THERAPEUTICS ORD","AKRO","BK7Y2V9","AKRO.O","AKRO US Equity","US00973Y1082","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Block","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Unregistered Blocks","OWL_Unregistered Block","BLUE OWL CAPITAL CL A ORD","OWL","BN7CQS9","OWL","OWL US Equity","US09581B1035","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Financing","Financing","Settled Cash - USD","","","","","","0","0","","0","0","0","0","0","0","0","0","","","","","065450462","GS PB","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Block","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Unregistered Blocks","OVV_Unregistered Block","OVV US 01/19/24 C42","","","OVVA192404200.U^A24^2024012800","OVV US 01/19/24 C42 Equity","","0","0","","0","0","-1274.38","-1274.38","-1274.38","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-14.38","-14","0","0","0","0","0","0","0","","-0.38","0","0","0","0","0","0","0","-1274.38","-1274.38","0","0","0","0","0","0","0","0","-1260","-1274.38","0","0","0","0","-1260","-1260","0","0","0","0","0","-1260","-1260","0","","0","-1260","0","-1260","0","-1274.38","-0.38","-14","0","0","0","0","0","0","0","-1274.38","-1260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1274.38","0","0","0","0","-1274.38","0","0","0","-1120","0","-1274.38","-1274.38","0","-1274.38","0","0","0","0","0","-14","-0.38","-1274.38","0","-1260","0","0","-1274.38","0","-1260","-1260","0","","0","0","0","-1274.38","-1274.38","0"
"ECM","Block","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Unregistered Blocks","OVV_Unregistered Block","ENERGY SELECT SECTOR SPDR ETF","XLE","2402466","XLE","XLE US Equity","US81369Y5069","0","0","","0","3.86","4004.31","4004.31","4004.31","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","3.86","0","0","0","0","0","3.86","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","184.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","103.36","-11.11","0","0","0","0","0","0","0","","-0.77","0","184.77","184.77","0","0","0","184.77","3819.54","3819.54","0","0","0","0","0","0","0","184.77","3831.42","4004.31","0","0","0","0","3831.42","3831.42","0","0","0","0","0","3831.42","3831.42","0","","0","3831.42","0","3831.42","0","3819.54","-0.77","-11.11","0","0","0","0","0","0","0","4004.31","3831.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.83","4000.45","0","0","0","0","3927.04","0","0","0","5625.47","0","4941.35","4004.31","0","3819.54","0","0","0","0","0","-11.11","-0.77","3819.54","0","3831.42","0","0","3819.54","0","3831.42","3831.42","0","184.77","184.77","0","0","3819.54","3819.54","0"
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","","","","Settled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","069615425","GSCO US Arranged","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Tactical Trades","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","GFL US 04/19/24 P35","","","GFLP192403500.U","GFL US 04/19/24 P35 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","","","","Unsettled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","Bank Debt","Bank Debt","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Tactical Trades","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","QQQ US 02/02/24 P408.78","","","QQQN022440878.U^B24^2024021100","QQQ US 02/02/24 P408.78 Equity","","0","0","","0","0","-1530.33","-1530.33","-1530.33","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-24.33","-24","0","0","0","0","0","0","0","","-0.33","0","0","0","0","0","0","0","-1530.33","-1530.33","0","0","0","0","0","0","0","0","-1506","-1530.33","0","0","0","0","-1506","-1506","0","0","0","0","0","-1506","-1506","0","","0","-1506","0","-1506","0","-1530.33","-0.33","-24","0","0","0","0","0","0","0","-1530.33","-1506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1530.33","0","0","0","0","-1530.33","0","0","0","0","0","-1530.33","-1530.33","0","-1530.33","0","0","0","0","0","-24","-0.33","-1530.33","0","-1506","0","0","-1530.33","0","-1506","-1506","0","","0","0","0","-1530.33","-1530.33","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","SPY US 02/02/24 P472.5","","","SPYN022447250.U^B24^2024021100","SPY US 02/02/24 P472.5 Equity","","0","0","","0","0","-4095.98","-4095.98","-4095.98","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-72.98","-72","0","0","0","0","0","0","0","","-0.98","0","0","0","0","0","0","0","-4095.98","-4095.98","0","0","0","0","0","0","0","0","-4023","-4095.98","0","0","0","0","-4023","-4023","0","0","0","0","0","-4023","-4023","0","","0","-4023","0","-4023","0","-4095.98","-0.98","-72","0","0","0","0","0","0","0","-4095.98","-4023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4095.98","0","0","0","0","-4095.98","0","0","0","2031","0","-4095.98","-4095.98","0","-4095.98","0","0","0","0","0","-72","-0.98","-4095.98","0","-4023","0","0","-4095.98","0","-4023","-4023","0","","0","0","0","-4095.98","-4095.98","0"
"ECM","Follow-On","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Marketed Follow-On","TNDM_Marketed FO_Convert","TNDM 1 1/2 03/15/29","","BPCTRH5","","","US875372AC84","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Follow-On","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Overnight Follow-On","PNW_Overnight FO","PINNACLE WEST ORD","PNW","2048804","PNW","PNW US Equity","US7234841010","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Unregistered Blocks","LBPH_Unregistered Block 2","Unsettled Cash - USD","","","","","","-21986.38","0","1","1","0","0","0","0","0","-21986.38","-21986.38","0","","","","038CAPFM0","MS PB","","","","0","0","","0","0","-21986.38","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","0","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Financing","Financing","Settled Cash - USD","","","","","","0","0","","0","0","0","0","0","0","0","0","","","","","214847000","USB-Escrow","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Follow-On","1/31/24","Alternative Fund Gamma Holdings II LP","Capital Market Solutions","Marketed Follow-On","LIVN_Marketed FO_Convert","LIVN 2 1/2 03/15/29","","BPCTR31","","","US53802LAA08","0","0","","0","0","0","0","0","0","0","","","","","","038CAPFM0","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34237429.12","34010910.97","34079240.91","34079240.91","34079240.91","34018571.44","34079240.91","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
